image_src,description,course_identification,course_title,course_level,first_category,second_category,skill_tag,seq0_instructor_id,seq0_instructor_name,student_count,star_rate,review_count,is_new_course,reg_price,reg_vat_price,selling_price,is_discount,discount_id,discount_title,discount_rate,course_last_updated_date,course_published_date,installment_price,installment_month
https://cdn.inflearn.com/public/courses/330459/cover/00d1bd8e-3b9d-4c62-b801-fea717c942fa/330459-eng.png?w=420,실무에 필요한 스프링 부트는 이 강의 하나로 모두 정리해드립니다.,330459,스프링 부트 - 핵심 원리와 활용,초급,개발 · 프로그래밍,"백엔드,웹 개발","Spring Boot,Spring,spring-boot-actuator,Prometheus,grafana",74366,김영한,10085,4.979508197,244,FALSE,90000,99000,69300,TRUE,,지식공유자의 깜짝 할인,30,2024-01-20T02:52:54.519Z,2023-02-27T15:00:00.000Z,,
https://cdn.inflearn.com/public/courses/325969/cover/2868c757-5886-4508-a140-7cb68a83dfd8/325969-eng.png?w=420,"스프링 입문자가 예제를 만들어가면서 스프링의 핵심 원리를 이해하고, 스프링 기본기를 확실히 다질 수 있습니다.",325969,스프링 핵심 원리 - 기본편,초급,개발 · 프로그래밍,"백엔드,웹 개발","Spring,객체지향",74366,김영한,33328,4.976263614,3581,FALSE,80000,88000,61600,TRUE,,지식공유자의 깜짝 할인,30,2023-12-04T07:41:04.429Z,2020-09-20T15:00:00.000Z,,
https://cdn.inflearn.com/public/courses/327901/cover/d0f80fce-6877-4058-91bb-dc1ef57339a2/327901-eng.png?w=420,"스프링의 핵심 원리와 고급 기술들을 깊이있게 학습하고, 스프링을 자신있게 사용할 수 있습니다.",327901,스프링 핵심 원리 - 고급편,중급이상,개발 · 프로그래밍,"백엔드,웹 개발","Spring,디자인 패턴",74366,김영한,16534,4.971171171,555,FALSE,110000,121000,84700,TRUE,,지식공유자의 깜짝 할인,30,2023-11-27T09:12:27.922Z,2021-10-26T15:00:00.000Z,16940,5
https://cdn.inflearn.com/public/courses/326277/cover/52d4f143-b470-4109-96cb-a0b146fb42ed/http.png?w=420,실무에 꼭 필요한 HTTP 핵심 기능과 올바른 HTTP API 설계 방법을 학습합니다.,326277,모든 개발자를 위한 HTTP 웹 기본 지식,초급,"개발 · 프로그래밍,보안 · 네트워크","웹 개발,네트워크,기타 (개발 · 프로그래밍)",네트워크,74366,김영한,29873,4.966458402,3041,FALSE,40000,44000,30800,TRUE,,지식공유자의 깜짝 할인,30,2023-07-27T19:41:02.297Z,2020-12-19T15:00:00.000Z,,
https://cdn.inflearn.com/public/courses/333482/cover/bb6e0c88-fbe0-49c9-aa1b-ebaa9918b7d7/333482.png?w=420,"자바 제네릭과 컬렉션 프레임워크를 실무 중심으로 깊이있게 학습합니다.
자료 구조에 대한 기본기도 함께 학습합니다.",333482,김영한의 실전 자바 - 중급 2편,초급,개발 · 프로그래밍,"프로그래밍 언어,백엔드,웹 개발","Java,객체지향,알고리즘,코딩 테스트",74366,김영한,1406,5,12,TRUE,60000,66000,46200,TRUE,,얼리버드 할인,30,2024-05-12T11:37:44.296Z,2024-05-07T15:00:00.000Z,,
https://cdn.inflearn.com/public/courses/332506/cover/a2cc776f-4996-44a4-bbb3-b31df29c087c/332506.png?w=420,실무에 필요한 자바 객체 지향의 핵심 개념을 예제 코드를 통해 쉽게 학습합니다.,332506,김영한의 실전 자바 - 기본편,초급,개발 · 프로그래밍,"프로그래밍 언어,웹 개발,백엔드","Java,객체지향",74366,김영한,8964,4.975206612,605,FALSE,40000,44000,30800,TRUE,,깜짝 할인,30,2024-04-11T11:07:18.195Z,2023-11-27T15:00:00.000Z,,
https://cdn.inflearn.com/public/courses/333681/cover/00f77f92-47d0-4df0-9377-a37c3dfe0d71/333681.png?w=420,"초급자를 위한 쉬운 설명과 다양한 실습 프로젝트 중심으로 구성된 강의입니다. 웹 크롤링과 LangChain 도구로 데이터를 수집하고, LLM 활용하여 요약, 추출, 감성 분석, 추천 시스템을 다룹니다.",333681,LLM 데이터 분석 - 웹 크롤링부터 추천 시스템까지,초급,"인공지능,데이터 사이언스,비즈니스 · 마케팅","AI · ChatGPT 활용,데이터 분석,업무 자동화","LLM,LangChain,웹 크롤링,웹 스크래핑,추천 시스템,Selenium",1346781,판다스 스튜디오,15,4.5,2,TRUE,60000,66000,46200,TRUE,,얼리버드 할인,30,2024-05-07T00:00:00.000Z,2024-05-06T15:00:00.000Z,,
https://cdn.inflearn.com/public/courses/328340/cover/13465c65-a83b-4bc1-82b3-71832345759d/328340-eng.png?w=420,"개념부터 독특한 프로젝트까지 함께 다뤄보며 자바스크립트와 리액트를 이 강의로 한 번에 끝내요.
학습은 짧게, 응용은 길게 17시간 분량의 All-in-one 강의!",328340,[2024] 한입 크기로 잘라 먹는 리액트(React.js) : 기초부터 실전까지,초급,개발 · 프로그래밍,"프론트엔드,웹 개발","React,JavaScript,Node.js",182068,이정환 Winterlood,6919,4.919860627,287,FALSE,44000,48400,36300,TRUE,,지식공유자의 깜짝할인,25,2024-04-15T02:00:41.367Z,2022-01-26T15:00:00.000Z,,
https://cdn.inflearn.com/public/courses/333129/cover/e9dcf0aa-8441-4b60-9e9c-d44d37cf98f0/333129.png?w=420,디지털 시대로 전환되면서 보안에 대한 이슈는 끊임없이 증가해 왔습니다. 산업보안의 중요성과 해당 위협으로부터 침해 사고가 발생하지 않도록 하기 위한 방법과 지식에 대해 학습함으로써 국가공인 산업보안 관리사를 동시에 대비할 수 있도록 구성하였습니다.,333129,국가공인 산업보안관리사 자격증 대비,초급,보안 · 네트워크,"자격증 (보안 · 네트워크),보안,네트워크,시스템",산업보안관리사,1333657,Digital Spec Up,12,3,2,TRUE,60000,66000,46200,TRUE,,얼리버드 할인,30,2024-04-17T00:00:00.000Z,2024-04-16T15:00:00.000Z,,
https://cdn.inflearn.com/public/courses/333626/cover/2b179031-5057-4d5d-a7b0-e5f6ddf3f3b0/333626.png?w=420,현업에서 일해야만 알 수 있는 Next.js 의 특별한 기술이 있는게 아닙니다.  Next 최신 공식문서를 토대로 설명 드립니다.,333626,next 14.2 최신버전 공식문서 파먹기,초급,개발 · 프로그래밍,"프론트엔드,웹 개발",Next.js,375375,더코딩클럽,34,3.666666667,3,TRUE,10000,11000,8250,TRUE,,얼리버드 할인,25,2024-05-03T00:00:00.000Z,2024-05-02T15:00:00.000Z,,
https://cdn.inflearn.com/public/courses/333583/cover/9589a2ea-19a2-4021-a7b3-947066a67fac/333583.png?w=420,"개발자라면 누구나 알아야 할 웹, 네트워크, 그리고 HTTP의 기초에 대해 코드 기반, 실제 이동하는 데이터 기반으로 학습합니다.",333583,웹/네트워크/HTTP 베이스캠프 for developer,초급,"보안 · 네트워크,개발 · 프로그래밍","네트워크,기타 (개발 · 프로그래밍),웹 개발","네트워크,프로토콜,https",170213,제주코딩베이스캠프,68,0,0,TRUE,30000,33000,23100,TRUE,,얼리버드 할인,30,2024-05-02T00:00:00.000Z,2024-05-01T15:00:00.000Z,,
https://cdn.inflearn.com/public/courses/333368/cover/2729cd6d-9e1e-409f-98e0-f3b2f9168b47/333368.jpg?w=420,Python과 글로벌 점유율 1위인 Interactive Brokers API를 활용하여 주식 거래 자동화를 체계적으로 학습하실 수 있습니다.,333368,(2024년) 파이썬 알고리즘 트레이딩 파트2: Interactive Brokers API를 활용한 실시간 알고리즘 트레이딩,중급이상,"자기계발,개발 · 프로그래밍","금융 ·  재테크,프로그래밍 언어","Python,객체지향,퀀트",226642,다니엘,12,5,1,TRUE,50000,55000,38500,TRUE,,얼리버드 할인,30,2024-05-12T18:02:39.394Z,2024-05-08T15:00:00.000Z,,
https://cdn.inflearn.com/public/courses/329719/cover/b6919d02-5ddc-48f7-a6b8-bb9b266cd0f4/YJO_3.jpg?w=420,"자연어 처리(NLP)는 인공지능의 가장 빠르게 성장하는 분야 중 하나입니다. 이 강의는 NLP의 기초부터 시작하여, 딥러닝을 이용한 최신 NLP 기술까지 폭넓게 다룹니다. 특히, ChatGPT와 같은 최첨단 생성 모델에 대한 심도 있는 이해를 제공합니다.",329719,딥러닝을 활용한 자연어 처리 (NLP) 과정 (기초부터 ChatGPT/생성 모델까지),중급이상,인공지능,자연어 처리,"딥러닝,NLP,Tensorflow",44210,YoungJea Oh,351,4.909090909,11,FALSE,80000,88000,61600,TRUE,,지식공유자의 깜짝할인,30,2024-04-07T11:24:45.953Z,2022-12-05T15:00:00.000Z,,
https://cdn.inflearn.com/public/courses/332958/cover/63c0cd6c-37fd-4fdb-b2c6-bcd85506b479/332958.png?w=420,프로덕트 매니저(PM/PO)로서의 전문성을 키우고 싶은 분들에게 알려주고 싶은 모든 것을 꾹꾹 눌러 담았습니다.,332958,시작하는 PM/PO들에게 알려주고 싶은 모든 것,초급,"비즈니스 · 마케팅,데이터 사이언스,디자인","기획 · 전략 · PM,데이터 분석,UX/UI","product-management,문제해결능력,데이터 리터러시,사용자 인터뷰,서비스 기획",232958,김민우,66,0,0,TRUE,150000,165000,132000,TRUE,,얼리버드 할인,20,2024-05-09T00:00:00.000Z,2024-05-08T15:00:00.000Z,26400,5
https://cdn.inflearn.com/public/courses/324082/cover/57af93de-1021-40b4-80d7-a0dfc17190cf/324082.png?w=420,"데이터 과학, 빅데이터, 크롤링을 익히고자 하시는 분들을 위해, 
(1) 짧은 시간안에 가장 필요한 파이썬 핵심 문법을 정리하고, (2) 실전 크롤링 프로그래밍을 통해 파이썬과 크롤링에 익숙해집니다.",324082,"파이썬입문과 크롤링기초 부트캠프 [파이썬, 웹, 데이터 이해 기본까지] (업데이트)",입문,"데이터 사이언스,개발 · 프로그래밍","데이터 분석,프로그래밍 언어","Python,웹 크롤링",60049,잔재미코딩 DaveLee,5896,4.916512059,539,FALSE,60000,66000,66000,FALSE,,,,2024-05-14T03:54:11.323Z,2019-06-05T15:00:00.000Z,,
https://cdn.inflearn.com/public/courses/324208/cover/85872a8e-d2bb-4c43-82fc-d55fa067746e/324208.png?w=420,"이 강의를 통해 SQL과 데이터베이스의 이해, SQL 문법, 실제 활용을 위한 데이터베이스 설계, 프로그래밍을 통한 데이터베이스 활용, 데이터 분석 활용 사례까지 익힐 수 있습니다.",324208,처음하는 SQL과 데이터베이스(MySQL) 부트캠프 [입문부터 활용까지] (업데이트),초급,"개발 · 프로그래밍,데이터 사이언스","데이터베이스,데이터 분석","Python,SQL,MySQL,DBMS/RDBMS,데이터 엔지니어링",60049,잔재미코딩 DaveLee,3249,4.796296296,216,FALSE,60000,66000,66000,FALSE,,,,2024-02-28T13:21:10.233Z,2019-09-08T15:00:00.000Z,,
https://cdn.inflearn.com/public/courses/326329/cover/5b3f2fcc-70a6-48cf-b5d8-4efe68c4c455?w=420,"기술면접 대비를 위해 OS 지식을 기반으로 멀티 스레딩 및 멀티프로세싱, 병렬성, 병행성 등의 문법을 다루기 위한 과정입니다. 다수의 자원으로 실행 효율을 높이는 방법에 대한 기반 지식을 학습합니다.",326329,고수가 되는 파이썬 : 동시성과 병렬성 문법 배우기 Feat. 멀티스레딩 vs 멀티프로세싱 (Inflearn Original),중급이상,개발 · 프로그래밍,프로그래밍 언어,"Python,동시성",17,인프런,2962,4.753424658,73,FALSE,55000,60500,60500,FALSE,,,,2021-02-06T13:30:31.802Z,2021-03-24T15:00:00.000Z,,
https://cdn.inflearn.com/public/courses/329972/cover/dcfb28fd-48c1-4bb1-ab31-d59eac874194/329972-original.png?w=420,"비전공자, 입문자가 빅데이터 분석기사 실기를 빠르게 취득할 수 있도록 안내해드려요!
꼭 필요한 파이썬, 판다스, 머신러닝을 다루고 있어요!",329972,"[퇴근후딴짓] 빅데이터 분석기사 실기 (작업형1,2,3)",입문,데이터 사이언스,"자격증 (데이터 사이언스),데이터 분석","빅데이터분석기사,빅데이터,Python,Pandas,머신러닝",26238,퇴근후딴짓,1544,4.971962617,107,FALSE,90000,99000,99000,FALSE,,,,2024-04-27T04:43:46.178Z,2022-12-12T15:00:00.000Z,19800,5
https://cdn.inflearn.com/public/course-324537-cover/835ace9a-e142-47ed-a8e7-fabdb873c782?w=420,"본 수업에서는 파이썬(Python)의 판다스(Pandas) 라이브러리를 활용하여 다양한 형태의 금융데이터를 분석하고 처리하는 원리와 방법에 대해 배우고, 이를 실전에서 마주할 수 있는 상황에 적용해보며 최종적으로는 재무제표 데이터에 기반한 백테스팅(backtesting)을 구현하는 법(강환국님 '할 수 있다 퀀트 투자' 책 기반)에 대해서 알아봅니다. 결과적으로 여러분들은 투자 논리에 대한 검증이나 근거 없이, 단순히 남이 좋다는 것만 따라하는 '수동적인 투자자'에서 벗어나, 전략 구현에 필요한 다양한 요소들을 파이썬(Python)과 판다스(Pandas)로 활용하여 데이터로부터 자유자재로 추출하여 정량적으로 분석할 수 있는 '자기 주도적이면서 능동적인 투자자'가 될 수 있습니다.",324537,파이썬(Python)으로 데이터 기반 주식 퀀트 투자하기 Part1,초급,"자기계발,데이터 사이언스","금융 ·  재테크,데이터 분석","Pandas,투자,퀀트",7981,DeepingSauce,1605,4.8,100,FALSE,90000,99000,99000,FALSE,,,,2020-11-06T00:00:00.000Z,2020-11-11T15:00:00.000Z,19800,5
https://cdn.inflearn.com/public/courses/324183/cover/fbe9f0cc-4c42-4435-b855-f283f6932415/324183.png?w=420,"최신 스타트업에서 활용하는 풀스택과 데이터과학 기술의 기본 기술 중 하나인 빅데이터를 다룰 수 있는 NoSQL 기술을 익힙니다. 몽고DB는 NoSQL 중에서도 가장 쉬우면서 빠르게 활용할 수 있는 기술입니다. 본 강의에서는 짧은 시간 안에 몽고DB 기초를 익히고, 파이썬으로 몽고DB를 다루고 활용할 수 있는 기술까지 학습해 봅니다.",324183,처음하는 MongoDB(몽고DB) 와 NoSQL(빅데이터) 데이터베이스 부트캠프 [입문부터 활용까지] (업데이트),초급,"개발 · 프로그래밍,데이터 사이언스","데이터베이스,데이터 분석,프로그래밍 언어,데이터 엔지니어링","Python,MongoDB,DBMS/RDBMS,데이터 엔지니어링",60049,잔재미코딩 DaveLee,2650,4.854166667,144,FALSE,60000,66000,66000,FALSE,,,,2024-02-22T09:34:00.736Z,2019-08-18T15:00:00.000Z,,
https://cdn.inflearn.com/public/course-325576-cover/75d85753-8e0b-40f3-9f11-ca43e70c5200?w=420,"데이터 분석 입문자를 위한 파이썬 데이터 분석 전과정 기본 기술 익히기 강의입니다. 실제 현업에서 데이터 분석 기술을 활용하고 있는 이커머스 기획자 및 개발자로써, 파이썬 데이터 분석 전과정을 쉽게 익히고, 바로 활용할 수 있도록 만들었습니다.",325576,"처음하는 파이썬 데이터 분석 (쉽게! 전처리, pandas, 시각화까지 전과정 기본 익히기) [데이터과학 Part1]",초급,데이터 사이언스,데이터 분석,"Python,Pandas",60049,잔재미코딩 DaveLee,3341,4.913533835,266,FALSE,70000,77000,77000,FALSE,,,,2024-04-17T09:44:55.020Z,2020-06-21T15:00:00.000Z,15400,5
https://cdn.inflearn.com/public/courses/329963/cover/26550c58-624a-41c8-86dc-fea75b6c3b22/thumbnail-frontnew.png?w=420,"1년간 300여명의 개발자를 배출한 ‘진짜’ 부트캠프의 고농축 커리큘럼 입니다. 이 강의 하나로 여러분은 현업 주니어 개발자 수준까지 성장 가능하며, 프론트엔드 기술스택의 활용 능력과 지식을 얻게 될거에요. 누구나 사회적, 경제적, 교육적 배경에 상관없이 커리어를 쌓을 수 있도록, [인프런X코드캠프]가 준비했습니다 :)",329963,[코드캠프] 부트캠프에서 만든 고농축 프론트엔드 코스,입문,개발 · 프로그래밍,"프론트엔드,웹 개발","React,Next.js,GraphQL,SEO,Node.js",637552,코드캠프,1710,4.62,50,FALSE,360000,396000,396000,FALSE,,,,2023-04-24T08:09:51.754Z,2022-12-15T15:00:00.000Z,79200,5
https://cdn.inflearn.com/public/courses/330340/cover/2134a655-fc3b-460d-ad21-55faa7f50443/330340-eng.png?w=420,비전공자도 1달 만에 100% 합격할 수 있는 디포전 2급 필기 핵심요약집입니다.,330340,디지털포렌식전문가 2급 필기 핵심 요약집[전자책],입문,보안 · 네트워크,"보안,자격증 (보안 · 네트워크)",Forensic,830166,훈지손,537,4.777777778,18,FALSE,27000,29700,29700,FALSE,,,,2023-08-02T06:06:48.717Z,2023-02-16T15:00:00.000Z,,
https://cdn.inflearn.com/public/courses/328045/cover/4c1df94a-1561-4be7-bbb1-12b06bea3b60/강의소개-002 (4).png?w=420,당신의 커리어에 파이썬을 더하세요.,328045,이것이 진짜 크롤링이다 - 실전편,초급,데이터 사이언스,데이터 분석,"Python,웹 크롤링",180610,스타트코딩,836,4.914285714,70,FALSE,70000,77000,77000,FALSE,,,,2023-03-29T00:00:00.000Z,2021-11-30T15:00:00.000Z,15400,5
https://cdn.inflearn.com/public/courses/324190/cover/ed7c4e72-871a-405c-956e-85c830ff2ca6/대세는 쿠버네티스.jpg?w=420,쿠버네티스는 앞으로 어플리케이션 배포/운영에 주류가 될 기술 입니다. 이 강좌를 통해 여러분도 대세에 쉽게 편승할 수 있게 됩니다.,324190,대세는 쿠버네티스 [초급~중급],초급,개발 · 프로그래밍,"데브옵스 · 인프라,백엔드","Docker,Kubernetes",169995,일프로,5916,4.861042184,403,FALSE,50000,55000,55000,FALSE,,,,2022-04-18T00:56:12.425Z,2019-09-10T15:00:00.000Z,,
https://cdn.inflearn.com/public/courses/327464/cover/55c4db7b-7764-43cc-ac75-d9e8d08098f1/327464-eng.png?w=420,"강사가 처음 머신러닝을 익혔을 때, 실패했던 경험을 바탕으로, 쉽게 머신러닝을 이해하고, 실제 문제에 적용할 수 있도록 기존 강의와 다르게, 새롭게 꾸민 강의입니다",327464,처음하는 파이썬 머신러닝 부트캠프 (쉽게! 실제 문제로 개념/활용 익히기) [데이터과학 Part2],초급,"인공지능,데이터 사이언스","딥러닝 · 머신러닝,데이터 분석","머신러닝,Kaggle,Pandas,Python",60049,잔재미코딩 DaveLee,1210,4.882352941,68,FALSE,70000,77000,77000,FALSE,,,,2024-03-25T01:17:31.295Z,2021-09-15T15:00:00.000Z,15400,5
https://cdn.inflearn.com/public/courses/326333/cover/02fe97ae-f2f3-4ca9-ae1a-92c8461a6b2c/326333-eng-3-1.png?w=420,"본 수업에서는 파이썬(Python)을 활용하여, 다양하게 동작하는 사이트로부터 데이터를 가져오고(크롤링) 처리하는 테크닉에 대해서 배우고, 이를 응용하여 실전에서 마주할 수 있는 다양한 예제들에 직접 적용해봅니다. 이를 통해 주어진 코드를 복사해서 붙여넣는 방식의 일차원적인 업무 자동화가 아닌, 웹이 작동하는 기본 원리에 대한 이해를 바탕으로 한 실전 문제 해결 위주의 기술들에 대해서 익히고, 이에 따라 여러분들은 앞으로 어떤 사이트에서도 데이터를 수집하고 처리할 수 있는 역량을 가질 수 있습니다. 또한 이 과정에서 발생하는 다양한 예외상황들을 어떻게 코드로써 해결하는지에 대한 내용을 배우며 최종적으로는 일상에서 발생하는 다양한 문제들을 프로그래밍적 사고로 해결하고 자동화 할 수 있게 됩니다.",326333,"내 업무를 대신 할 파이썬(Python) 웹크롤링 & 자동화 (feat. 주식, 부동산 데이터 / 인스타그램)",초급,"비즈니스 · 마케팅,데이터 사이언스","업무 자동화,데이터 분석","Python,웹 크롤링",7981,DeepingSauce,1102,4.824561404,57,FALSE,55000,60500,60500,FALSE,,,,2021-03-25T00:00:00.000Z,2021-03-24T15:00:00.000Z,,
https://cdn.inflearn.com/public/courses/327669/cover/2ea3a9cb-08d9-4a8f-9f67-bab97e97552d/327669-eng.png?w=420,"본 강의는 '파이썬(Python)으로 데이터 기반 주식 퀀트 투자하기 Part1'의 후속 강의로서, part1 강좌가 introduction 느낌에 가까웠다면, part2는 실전 전략 구현과 퀀트 투자 개발의 전체 flow 경험이 중심이 되는 심화 강의입니다. 본 수업에서는 시계열 데이터를 다루는 advanced한 판다스(Pandas) 테크닉과, 이를 기반으로 하여 signal based 전략 및 다양한 주기별로 자산의 비중을 조절해야 하는 정적/동적 자산배분 전략을 구현하는 방법에 대해 중점적으로 다룹니다. 나아가 전략 구현에만 그치지 않고, 다양한 투자 전략을 최소한의 코드 수정으로 직접 검증하고 백테스팅하는 '코드의 framework화'와, 이를 확장하여 실전 투자까지 이어지도록 개선하는 법, 그리고 이 과정에서 주의해야 할 사항들에 대해 알아봅니다. 또한 프로그래밍적인 component와 더불어, 2가지 형태의 수익률 개념(simple return, log return)과 백테스팅 관련 평가지표 등의 이론적 내용에 대해서도 수학적으로 깊게 다루어 시중의 투자 서적이나 블로그, youtube 등 에서는 볼 수 없었던 최고의 파이썬(Python) 퀀트 투자 flow를 경험할 수 있습니다.",327669,파이썬(Python)으로 데이터 기반 주식 퀀트 투자하기 Part2,중급이상,"자기계발,데이터 사이언스","금융 ·  재테크,데이터 분석","Pandas,투자,퀀트",7981,DeepingSauce,958,4.837209302,43,FALSE,90000,99000,99000,FALSE,,,,2021-09-15T00:00:00.000Z,2021-09-14T15:00:00.000Z,19800,5
https://cdn.inflearn.com/public/courses/326750/cover/d7815167-2a01-42c1-aacf-bbd32a3705bc/326750-eng.png?w=420,자바(Java)로 코딩테스트를 준비하시는 분을 위한 강좌입니다. 코딩테스트에서 가장 많이 출제되는 Top 10 Topic을 다루고 있습니다. 주제와 연동하여 기초문제부터 중급문제까지 단계적으로 구성되어 있으니 차근차근 따라하시면 좋은 결과가 있을 겁니다.,326750,자바(Java) 알고리즘 문제풀이 입문: 코딩테스트 대비,입문,개발 · 프로그래밍,"알고리즘 · 자료구조,프로그래밍 언어","Java,코딩 테스트",74816,김태원,6661,4.850202429,247,FALSE,70000,77000,77000,FALSE,,,,2023-01-28T23:43:47.717Z,2021-03-24T15:00:00.000Z,15400,5
https://cdn.inflearn.com/public/courses/332726/cover/b0615cb4-9620-4448-b7b3-6d0b00ee204a/332726.png?w=420,"현업 개발자가 도커를 사용한 경험을 녹여낸 새로운 커리큘럼으로 기존 교재 및 강의와 차별된 강의를 제공합니다.
단순한 명령어 사용법이 아닌 도커를 왜 사용해야하는지 대한 근본적인 질문에서부터 출발합니다.",332726,개발자를 위한 쉬운 도커,초급,"개발 · 프로그래밍,보안 · 네트워크","데브옵스 · 인프라,백엔드,클라우드,네트워크","Docker,container,가상화,docker-compose,docker-volume,CI/CD,github-actions",1029512,데브위키,999,5,43,FALSE,80000,88000,88000,FALSE,,,,2024-03-10T15:36:34.887Z,2024-01-07T15:00:00.000Z,17600,5
https://cdn.inflearn.com/public/courses/329540/cover/1be7b8cb-800f-48cb-a30c-b7d78996c075/329540-eng.png?w=420,"강사가 처음 딥러닝을 익혔을 때 실패했던 경험을 바탕으로 딥러닝 이해에 필요한 수학, 이론, 파이토치 기반 구현, 전이학습 최신 기술까지 차근차근 익힐 수 있도록 새롭게 꾸민 강의입니다.",329540,처음하는 딥러닝과 파이토치(Pytorch) 부트캠프 [데이터과학 Part3],초급,인공지능,"딥러닝 · 머신러닝,컴퓨터 비전","딥러닝,PyTorch,머신러닝,인공신경망,Vision Transformer",60049,잔재미코딩 DaveLee,1013,4.869565217,46,FALSE,70000,77000,77000,FALSE,,,,2024-03-24T09:27:47.618Z,2022-09-22T15:00:00.000Z,15400,5
https://cdn.inflearn.com/public/courses/324238/cover/7e380aa0-48ba-4ee7-a6b2-8da7900568d6/324238-eng.png?w=420,이론 위주의 머신러닝 강좌에서 탈피하여 머신러닝의 핵심 개념을 쉽게 이해함과 동시에 실전 머신러닝 애플리케이션 구현 능력을 갖출 수 있도록 만들어 드립니다.,324238,[개정판] 파이썬 머신러닝 완벽 가이드,초급,인공지능,딥러닝 · 머신러닝,"Python,머신러닝,통계",190123,권 철민,7153,4.873925501,349,FALSE,90000,99000,99000,FALSE,,,,2024-01-17T00:00:00.000Z,2019-09-29T15:00:00.000Z,19800,5
https://cdn.inflearn.com/public/courses/332722/cover/b8cd8156-70fa-4fae-8ff4-61739535a01b/332722.jpg?w=420,"C++ 기반의 언리얼 엔진 작업 방식을 공부하고,
얕고 빠르게 전체 한 바퀴를 도는 강의입니다.",332722,[입문자를 위한 UE5] Part4. 언리얼 엔진 C++,초급,게임 개발,게임 프로그래밍,"언리얼 C++,Unreal Engine",230375,Rookiss,152,5,1,TRUE,200000,220000,220000,FALSE,,,,2024-04-30T12:59:40.974Z,2024-04-28T15:00:00.000Z,44000,5
https://cdn.inflearn.com/public/courses/326485/cover/830bce1a-023d-45ff-a0d1-883bc9074b9a/326485-eng.png?w=420,"네이버, 카카오, 삼성의 코딩테스트를 10주만에 합격시킨 최고의 코딩테스트 강의!",326485,10주완성 C++ 코딩테스트 | 알고리즘 코딩테스트,초급,개발 · 프로그래밍,"알고리즘 · 자료구조,프로그래밍 언어","코딩 테스트,C++",70342,큰돌,3223,4.826315789,190,FALSE,150000,165000,165000,FALSE,,,,2024-05-14T07:20:11.459Z,2021-12-22T15:00:00.000Z,33000,5
https://cdn.inflearn.com/public/courses/326651/cover/7f7a66fc-a66f-4651-949f-74d055458b0b/326651.png?w=420,"쿠버네티스(☸)를 정말 시작하는 단계에서 필요한 내용을 담았습니다. 🧭
이 강의를 통해 쿠버네티스를 가장 손쉽게 구조를 이해하며 시작할 수 있습니다. 🥇",326651,쉽게 시작하는 쿠버네티스(v1.25),초급,"개발 · 프로그래밍,보안 · 네트워크","데브옵스 · 인프라,클라우드,백엔드","Kubernetes,Docker",82032,조훈(Hoon Jo),3231,4.874371859,199,FALSE,45000,49500,49500,FALSE,,,,2023-01-22T07:12:32.403Z,2021-03-08T15:00:00.000Z,,
https://cdn.inflearn.com/public/courses/329766/cover/9adda387-b621-42a1-9f3b-aceb0acb2b4c/cover_encase_autopsy.jpg?w=420,"어렵기만 했던 디지털 포렌식(Digital Forensics), 용어부터 답안 작성까지 쉽고 천천히 시작하는 입문자를 위한 디지털포렌식 전문가 2급 실기 강의입니다.",329766,디지털포렌식 입문자를 위한 디지털포렌식 전문가 2급 실기 시험대비 강의(Encase/Autopsy),입문,보안 · 네트워크,"보안,자격증 (보안 · 네트워크)",Forensic,1002165,nstyxn,350,5,15,FALSE,80000,88000,88000,FALSE,,,,2024-05-07T03:17:37.997Z,2022-11-13T15:00:00.000Z,17600,5
https://cdn.inflearn.com/public/courses/326616/cover/6c6ab859-455d-497d-9a31-b49c43b552d1?w=420,현업자와 함께 Verilog HDL을 이용하여 비메모리 반도체 설계의 기본 지식과 경험을 쌓아봅시다.,326616,설계독학맛비's 실전 Verilog HDL Season 1 (Clock부터 Internal Memory까지),초급,하드웨어,"반도체,임베디드 · IoT","Verilog HDL,FPGA,임베디드",416888,설계독학맛비,1230,4.981481481,108,FALSE,225000,247500,247500,FALSE,,,,2023-11-19T00:00:00.000Z,2021-03-01T15:00:00.000Z,49500,5
https://cdn.inflearn.com/public/course-326306-cover/4ea213de-f786-4af1-a9d0-b8932263885a?w=420,"현업에서 실제 웹서비스를 개발한 경험을 기반으로, 입문자를 위한 실제 상용화도 가능한 수준의 웹과 앱서비스를 개발하는 것을 목표로 하는 풀스택 시리즈 강의입니다. 이를 위한 Part2 강의로 다양한 기술이 존재하는 프런트엔드 기술에서 반응형, 호환성까지 고려한 최신 HTML5, CSS3, 바닐라 자바스크립트 (Javascript) + ES6 를 모두 견고하게 싹 정리하는 강의입니다.",326306,"풀스택을 위한 탄탄한 프런트엔드 부트캠프 (HTML, CSS, 바닐라 자바스크립트 + ES6) [풀스택 Part2]",입문,개발 · 프로그래밍,"풀스택,프론트엔드,웹 개발","HTML/CSS,JavaScript,ES6",60049,잔재미코딩 DaveLee,2358,4.92,150,FALSE,75000,82500,82500,FALSE,,,,2023-07-19T06:00:25.227Z,2020-12-15T15:00:00.000Z,16500,5
